id	sent	text
661	1.0	RT @olya_like1: @Niles23_ Люблю💜💜💜💜☀️☀️☀️
2546	1.0	Я хочу жить там, где тепло☀️, а не это вот всё😭😭
3043	1.0	RT @danstkirs: А у нас сегодня пятница!!!! Не забыли? Ура! Дружненько встали и радуемся!!!🌻🍁🌞⭐️🌷🌹☀️🌻 https://t.co/EDERfUifBh
973	1.0	@Dyyyyyylan Пиздос, держись.  Посылаю тебе тепло☀️
3642	1.0	RT @dirty_ashton: ☀️Маленькое солнышко☀️ https://t.co/e22HoPrwOP
90	1.0	Решила сделать такую тёплую и уютную оформу, которая будет греть моё сердце в холодные осенние, может даже зимние вечера.😌☀️
3138	1.0	Любимый город❤️ замечательный день☀️ https://t.co/Mz8s599agJ
1696	1.0	Душой ещё в лете 🌴☀️ https://t.co/2IUCxHzdBZ
3155	1.0	От @serdsem ☀️ 1. любимого нету, потому что люблю все 2. kleptomania 3. с орехами 🌚 4. monbebe armi eri https://t.co/c6nA51xfKK
2563	1.0	@GlumStr1t ☀️☀️☀️доброе утро ☀️☀️☀️
2719	1.0	@Anna_Town @pizdesledy Вы солнышки 💛☀️
3645	1.0	Сегодня были сокращенные уроки,жду пока моя подруга приедет домой и мы пойдем гулять,погода отличная☕☀️🍂
3260	1.0	Мальдивы🌴🌴☀️ Вылет с Киева 30.09 на 10 ночей✈️ https://t.co/BuqrZzpAOR https://t.co/1CBqa7yaEC https://t.co/hMIEVm6d2r
1167	1.0	RT @pljusha0105: С любовью💞💞💞Ваша Плюшка☀️☀️☀️ https://t.co/j9YsYxacW4
1896	1.0	С приходом осени мне не хватает обнимашек. И так счастливо, когда обнимашки есть ☀️☀️☀️ https://t.co/sPAoHa0z3J
749	1.0	Год назад я не думала что будет так все, что мне так повезёт  с тобой ☀️
1182	1.0	это было более, чем хорошо ☀️🌊 https://t.co/i82BuEUfjU
2113	1.0	RT @Bgmirin: @katerinanews  Осень в горах Грузии )                                      ☀️ в дом войди https://t.co/4w7nVzDcJO
3746	1.0	RT @KateKarie: @shipa87 с Днём Рождения,солнышко!☀️😘Всего тебе самого-самого замечательного🙌🏻💙
2741	1.0	солнышко кисонька котечка 😻☺️☀️♥️ https://t.co/UHdKdAkS93
66	1.0	жизнь, ты прекрасна ☀️ https://t.co/UKLdeeaz1m
82	1.0	RT @asurepin: @tchizh999 Представляю! Красиво и уютно, даже на фото впечатляет! Мир вашему дому, добра,, счастья, любви☀️❤️ и благополучия!
3172	1.0	Немножко лета тебе в ленту ☀️   Jared Leto и его новая фотосессия для октябрьского #GQ - наша новая ❤️
1063	1.0	RT @rosellaballet: Үүрийн шувуудын жиргээ шинэхээн  Үлээх салхины амьсгаа шинэхээн   Өглөө бүхэн дандаа шинэ ☀️☀️  🌞🌞 Өглөөний мэнд 🌞🌞
3883	1.0	Доброго ☀️) https://t.co/faUynRlYVM
3384	1.0	RT @YourKostroma: Всем хорошего дня ☀️ https://t.co/S3La7OS3tL
3116	1.0	моё☀️ https://t.co/2yLv96fpHD
1152	1.0	RT @tatyanamilano20: 🍂утро))☀️ https://t.co/tI0nqZ0eJV
2264	1.0	@Jflowerhope @mstcl__fox__ @Coffee_16 @Mizuki_makne @Mara666Rena @an_twt_ @k_popershaa @Jungkshok @kaktus_ny… https://t.co/kB7CJTk33u
1935	1.0	"RT @zmeika9: #кактусы Третий цветок уверенно распирает ""локтями"" двоих стоящих и тоже зацветает...👌 Кстати,первые тоже ещё не увяли...удиви…"
1218	1.0	@k__lirik @vrngaf @Poeziya_Ru Вау.)))😋🍁☀️
3207	1.0	RT @stomat1116: ☀️ Лето…Шашлык…Гастрит…  🔹Обострение гастрита может случиться в любое время года, но летом риск особенно высок - пора шашлы…
2324	1.0	💕☀️Он так и излучает лучики добра☀️💕 https://t.co/qcS4deJR9y
3909	1.0	@sandaaramandara с днем рождения, красавицааа ✨☀️👑 всего самого хорошего в этом мире, нескончаемой любви к жизни и… https://t.co/k0yY7QauaN
3674	1.0	Поздравляю! @BTS_twt, вы большие молодцы! ☀️#DNA2ndWin
2459	1.0	RT @YourKostroma: Цирковые животные впервые почувствовавшие свободу ☀️ https://t.co/3zCgXyLdfK
667	1.0	Доброе утро Ухта! 🔆😃☀️ https://t.co/kILwyDfzK1
2227	1.0	@ohalex23 доброе утро ☀️
594	1.0	RT @OliviaKroth: @OliviaKroth @irina3529 @grei012 @sold701 @KremlinRussia @PutinRF  Здравствуйте ☀️💫 Аркадий Ротенберг, Валентина Матвиенко…
2882	1.0	Вааааа☀️🌊🌴 https://t.co/dv8dQXSLd7
3053	1.0	Утро началось прекрасно 😍☀️
831	1.0	У меня один зритель ,моя Маша ☀️😻😻😻😻😻😻
3777	1.0	RT @Zoemakeeva: Всем доброе утро💕💕💕💕 Прекрасного дня, солнышки☀️ Люблю вас💋 @wwonderbismuth @ama__sita @Elina_idr @_shastoon_ @MrShastoon7…
135	1.0	RT @Chibet_king: Солнце ☀️🌲🌲🌲 https://t.co/cfPtTILqyN
2640	1.0	@pashnina2016  Рисуешь вщ шикарно☀️ Маленькая моя♥️
509	1.0	Хэй ребят, опять по физике 5 получила ☀️☀️🤓😎
2566	1.0	RT @Bgmirin: Бунтарь ☀️ https://t.co/Ls9MPFEWC3
1026	1.0	RT @danstkirs: Как мужикам с утра не нальёшь, так целый день и нет никого. Ну давайте, по пять грамм!😊🍁😋🐱🦊🍀🍂🌞☀️💥 https://t.co/BuOspU5m1G
2554	1.0	RT @naytlisss: @69crazy_1D и тебе хорошего дня ☀️ удачи вечером, мы верим в тебя 💐💕
933	1.0	доброе утро🐥☀️ https://t.co/Ua9dM4bcqx
3294	1.0	Жизнь удивляет меня снова и снова ✨☀️✨💫💛💛💛 https://t.co/j4AaWRqP7j
2072	1.0	#доброеутро☀️ с международным днём #кофе☕  !!! https://t.co/dpLEUFWnP6
1025	1.0	#ДоброеУтро, страна! ☀️ Хочется греться чайком, не вылезать из теплой кровати и выходные. https://t.co/EZo1h62vIx
378	1.0	@Suga3112 сладеньких снов💓💓⭐️☀️
1658	1.0	RT @pukejoon: ѕυикιѕѕє∂☀️  #ARMYSelcaDay #VoteBTSonAAA  #VoteBTSonMWAVE https://t.co/5f98IzXN6E
2427	1.0	RT @Katharin_Aurora: @Dew21Lana @faithtrusthope7 @AlexaThirel @Nataliya_Le @Pavelulybkin @MarekStpie4 @CristinPereyra @Eagleeye47 @Martinet…
233	1.0	@baimdin Бокешечка – это святое☀️
2853	1.0	@SVaveri А как называется эта чудесная страна, где такое красивое раннее👍😊☀️-раннее утро?
3695	1.0	мне так нравятся рыжеволосые люди они как солнышки☀️☀️☀️
326	1.0	RT @Ambaselmaa11: Өглөөний мэнд ☀️☀️☀️ https://t.co/1yZFFwXcbH
487	1.0	Крутой день, потому что такой атмосферы в нашей группе давно не было☀️
192	1.0	RT @leiurusbite: Всем доброе утро!✌️☀️☕️ https://t.co/UzodOOKa8l
1343	1.0	RT @moon___bunny: Доброе утро маленькие солнышки ☀️ Всем хорошего дня 🌸 https://t.co/SlUf9APXiI
11	1.0	RT @Abbigayl_Coper: Просто так для прекрасной @DeronaGreen 💖☀️ https://t.co/hhj2GIFaHN
3736	1.0	RT @yoongi_kotik: Доброе утро котята 🐱☀️ Удачного дня и хорошего настроения😚☺️ Люблю❤️😍😘 https://t.co/LmWWvtcSPE
1372	1.0	Таьадьа наьаа аштык буолбут кун500 ☀️ сып сылаас эбиитин, саас крдк 💫🙌🏿 https://t.co/dX90fvmd4o
3541	1.0	@Milenamurrr наконец, пупс счастлив ☀️
1201	1.0	@44Chelovek Привет. Всегда пожалуйста.🌷☀️🍁
1241	1.0	RT @hifrom_sea: Красавица @bmnnasd ,с Днём рождения☺️☀️
3381	1.0	доброе утро котики☀️ хорошего вам дня💓
2034	1.0	Где мой тёплый прошлогодний октябрь? 🍂🍁☀️  https://t.co/qITxMHFOjJ
1647	1.0	И добро и зло — в твоем сердце......🌞☀️🌟
2462	1.0	@nosochek___ хорошего дня тебе, милая ☀️💋 проведи выходные в своё удовольствие)
3758	1.0	Когда очень занимательный английский с @kery3001 😸☀️💕 https://t.co/QgMzYynGq0
2407	1.0	RT @ageyp: ВСЕМ ЧУДЕСНОГО УТРА!!!;)))☀️☀️☀️☀️🤗🤗🤗🤗💐💐💐💐 https://t.co/vkqgyYBUe6
1988	1.0	Бесконечная весна. ☀️ https://t.co/gQJLmDcFEj
3889	1.0	@dasakkeri отличного дня ☀️
2217	1.0	@christofer995 Доброе☀️🍂 хорошего дня :3
3444	1.0	Қыркүйекте алғашқы қар жауды❄️❄️❄️ Бақыт деген осы шығар🌝🌝🌝☀️☀️☀️😀😀😀
3843	1.0	@zotova_angel33 И осень обожаю)))))☀️🍃🍁🍂🌾🌼🌻
643	1.0	RT @YourKostroma: Всем хорошего дня ☀️ https://t.co/4MTj42DQcg
1336	1.0	Зеленый поезд из Индии 🚄☀️ https://t.co/tfIxaLbzU1 с помощью @YouTube
137	1.0	RT @ros9HipPer: @LoginovaNata4 🌹☀️💗А ты - как солнышко, и светишь,  И греешь - душу, каждый раз,  Когда, хоть, чем-то, ты ответишь. Ты для…
708	1.0	солнечный мальчик 😻☀️ https://t.co/V2OcvoT6Ur
280	1.0	На самом то деле, все хорошо 🙃☀️
2429	1.0	RT @Katharin_Aurora: @Dew21Lana @faithtrusthope7 @AlexaThirel @Nataliya_Le @Pavelulybkin @MarekStpie4 @CristinPereyra @Eagleeye47 @Martinet…
761	1.0	RT @G494E: Хорошее настроение!!!😘😍🍁🌺🌻🌹🌞☀️✨ https://t.co/TtTni4E4FK
2842	1.0	@NatalyaRadkowa @kvito4ka8 Мерси,дорогая!Хорошего настроения,теплой погодки и никаких стрессов!!!До зустрiчi!🤗😘☀️
931	1.0	Осенняя Алиса с острова Русский...#vladivostok😉😂☀️🌊🦊👍🐻⚓️🍁 https://t.co/OG7emHMawN
1036	1.0	Давайте забудем на минуточку об осени и вспомним это #лето 🙏🏻☀️ #доброеутро
2739	1.0	🌸 хочу тепла 🌸 и солнце, солнце, солнце ☀️😞 https://t.co/fXH7mlxB2I
454	1.0	Маленькое солнышко в руке большого☀️✨💕 https://t.co/dOBAm0ZaXG
464	1.0	@vichevas Спасибо ☀️
3297	1.0	💯💰👊🏼😎👍🏼☀️ спасибо МЮ https://t.co/VJo12l46vt
2728	1.0	Просто вечер бомбических переписок 💥 спасибо за поддержку @kartavaya_1 ☀️
987	1.0	RT @panoff_m: @sectoralnaya1 Доброго рыжего Утра!!!😉👍🐻⚓️☀️🍁🍁🍁 https://t.co/l8eK2G1HXH
491	1.0	Всем немедленно солнечных галлюцинаций в ленту!🎉☀️ #ArainyDayInMoscowTown #FoggyDay… https://t.co/Ri4QMDX1xA
3311	1.0	RT @MahiMarianna: Всем отличного настроения!🍁☀️ https://t.co/2SOks53VDn
1154	1.0	RT @musy177: На это можно смотреть вечно 😂 Уррря !!! Тепло ☀️☀️☀️ https://t.co/D2EdV0vg9x
3708	1.0	Когда во всем Питере мрачно и веет осенней прохладой, над Hyundai Максимум светит солнце☀️ 🙌🏻 #hyundai… https://t.co/IfUDS9Dwfa
2931	1.0	RT @YourKostroma: Доброе утро люди добрые ☀️ https://t.co/Xz9VTUfRWf
3071	1.0	RT @asurepin: ☀️❤️@tchizh999 💋💋💋🍁🌜Ну, - с Днем Моря, Радость Любимая! Поцелуй перед сном - и спать!))) https://t.co/LY3gVogmnK
3072	1.0	RT @asurepin: ☀️❤️@tchizh999 ❤️🍁💋💋💋 Утра - Доброго! Настроения - Прекрасного! И больше Улыбок и Удачи во всем! https://t.co/V0qsllOixA
3261	1.0	Это так красиво ♥️ И нежно☀️ #таккрасиво #сергейлазарев https://t.co/wUPQzQSqA2
305	1.0	RT @dochka26: @irinapolomoshn1 @ageyp @carmen2513 @SAVA978 @Sonia777Sims @violafomina7 @4qserg @Nata27Best Доброго утра, волшебного дня!☀️…
3363	1.0	@fucking_dremer Хорошего дня ☀️
295	1.0	Доброе утро ☀️ пятница ! https://t.co/TanRSMmkPd
3660	1.0	Когда все дороги ведут вникуда, настала пора возвращаться домой 🐺☀️
2215	1.0	RT @alicegiaaaaaa: Доброе утро ☀️ С первым днём октября вас❤️ https://t.co/7jSGn5oh5d
3106	1.0	@mh100810 ))Рыжее  Солнце греет Всех!☀️🌞😂 https://t.co/sz4HLqHFhy
2059	1.0	@DLGreez Может посмотришь подарочки с видфеста?... 🙏🏼☀️
2613	1.0	Доброе утро субботы ☀️ Выспалась ✅ Время для себя ✅ https://t.co/ZOzWojFxEa
445	1.0	Сегодня прощаюсь с летом ☀️😢
3774	1.0	@foreveralonsad Хехех, спасибо☀️ Ты у меня тоже в уведах https://t.co/xkpqRvDvr8
3149	1.0	@AragonCumber Спасибо чмок тя в лобик ☀️
2085	1.0	RT @sun_com7: ☀️Good morning ☀️   Всем прекрасного выходного дня ! Отдохните как следует 😊 https://t.co/yfAXmJGKxY
2876	1.0	Химия в бутылочке, ярко-ярко синяя☀️ https://t.co/ycQa2aOMYc
3115	1.0	Меня окружают лучшие люди☀️
712	1.0	#Я #источник #позитива ☀️ @ Суворовский Парк https://t.co/zV0ldJzKwm
2644	1.0	RT @millinette4: @kvito4ka8 @envoyatthenet @NatalyaRadkowa @TatianaMikalsen Доброе утро!Отличных выходных!😊🤗☀️ https://t.co/DpkOdXkopI
6	1.0	стань для меня ☀️
2073	1.0	RT @otsosi_twt: вау,5 победа и это ещё не все🥇🏆 каждая их победа - это победа всех арми. поздравляю,солнышки☀️ вы заслужили 💐 #DNA5thWin
3338	1.0	Эллисон💜 -охотник на оборотней 😘 - лучшая подруга Лидии ☀️ -Скэллисон😭 -всегда в наших сердцах❤❤ #TeenWolfForever… https://t.co/hPgqyppcDC
1022	1.0	Доброго утра, тви💕🌿 Удачи вам сегодня и хорошего настроения✨☀️ А я буду надеяться, что выживу после 9 уроков и 4 те… https://t.co/dwRSlmt3Xq
3718	1.0	Овощной #фреш и свежий утренний прибой ☀️☺️🐬 Что может быть лучше ☺️😉👍🏻 @ Mix-cafe Рататуй https://t.co/DPP2HcU2Kc
97	1.0	"👏👏👏 Поздравляем Олега Летенка, с достижением карьерного уровня ""Старт""🌍🌴☀️ Желаем новых статусов и ПОБЕД!!!… https://t.co/NpVI84vzwK"
130	1.0	@skrino_tmn Да вы солнышки☀️💞☀️
145	1.0	RT @dezzasskin: @pasza_ с днём рождения ☀️ Расти большим и умным ☝🏼✨счастья 🌞
2110	1.0	Отличная ☀️ погода, друзья всем отличного воскресного настроения😉🤘🏽#безфильтров https://t.co/VnzHQODuEr
1530	1.0	RT @pianistkawlw: @Valeriya_Zarya @sasa7844 @Djeihunbek @Barmaleevich @orhideynay Спасибо,Валерия,всё взаимно.))Понедельник пережили. Валер…
2659	1.0	"Смотрю ""тома &amp; джери"" И пью кофеёк  Можно я не выйду сегодня из дома ? Всем хорошего дня ☀️💛✨"
1801	1.0	RT @danstkirs: Для мальчиков.😂😂😂🍀🍁☀️🌞🌞🌷🌻😋 https://t.co/CMwHYMi0Zy
2508	1.0	💕 Крым Йога-Магия 💕  Море 🌊 песочный пляж ☀️ солнце и йога - все, что нужно, чтобы привести себя… https://t.co/WHT2CBq022
726	1.0	Я люблю свой вид из окна 😌☀️ https://t.co/H9eoGzs8ai
3329	1.0	@galaxy_boi_611 С Днём Рождения,солнышко☀️ Будь такой же прекрасной,как и сейчас,улыбайся и живи счастьем✨ Всего те… https://t.co/7UUgV3JWHl
3210	1.0	RT @YourKostroma: Доброго всем дня ☀️ https://t.co/AJ4e2wul46
1086	1.0	Тем временем в Пицунде☺️⛰🌊🌴🌴🌴☀️ https://t.co/DSV4zylM0c
3389	1.0	RT @YourKostroma: Доброе утро люди добрые ☀️ https://t.co/ugAgvMtdRs
1776	1.0	RT @danstkirs: Яблочки на закуску. От ёжика!!!🌞🌼🌷☀️🍁🐱🐰💄🍀 https://t.co/MzfaqGP3nR
3559	1.0	RT @Katharin_Aurora: @Dew21Lana @faithtrusthope7 @AlexaThirel @Nataliya_Le @Pavelulybkin @MarekStpie4 @CristinPereyra @Eagleeye47 @Martinet…
1802	1.0	@BTS__FOREVER Спасибо ☀️
2787	1.0	«Хизанашвили в первых рядах, сейчас расплачусь» ☀️
2811	1.0	Тай встретил красивыми облачками, короткими тропическими ливнями и идеальной погодой, все как я люблю 😻😸🎉☀️💦🌊... https://t.co/e7sfmR29ug
323	1.0	RT @Ambaselmaa11: Өглөөний мэнд ☀️☀️☀️ https://t.co/1yZFFwXcbH
3872	1.0	Залетела в офис 🐞 Божья Коровка😃 Всем хорошего дня☕️✌️✈️☀️🌴🌊⛱ https://t.co/W3HGcSbCkX
2740	1.0	@kaaanrakun Настолько люблю куротсуки,и настолько протрепала все уши подруге,что она подарила мне с ними подушку☀️☀️☀️
1279	1.0	Дети - наше будущее !!!!! ☀️ https://t.co/Scp35J3pzJ
3841	1.0	ПОвеликоблудствуем? 38😘 https://t.co/uXbZFtsLW1 😚💋🦋🦋🦋🦋🦋https://t.co/MZOY8taPx6 нас Утро встречает прохладой ,УРА! н… https://t.co/7hQ5wO9ac8
3766	1.0	@takedamonstar ПОДЪЕМ ☀️
910	1.0	@PolinapLeman доброе утро ☀️
2081	1.0	Одолела осенняя хандра?😞Мы знаем,как её лечить!😋🎉Каждое воскресенье в 12:00 для всех желающих - увлекательные игры… https://t.co/lUow7QChXh
2983	1.0	@Michel17704471 ☀️🍁- Хай День буде Гарним !!! 😊 https://t.co/9i1p0i7rQ3
159	1.0	Доброе утро ☀️  А точнее день )
440	1.0	RT @anoli_ro: @fr_i95r Наше солнышко ☀️ https://t.co/ZvxGWLy8rx
2959	1.0	@CHEGUEVARAESP Доброе,Руслан!☀️
2341	1.0	RT @YourKostroma: Цирковые животные впервые почувствовавшие свободу ☀️ https://t.co/3zCgXyLdfK
1015	1.0	Сегодня среда!!! Ура! Время идет, выходные приближаются!😍🐝🌺🌻🌟✨☀️ https://t.co/tZdtRgokDF
3835	1.0	Доброе утро. ☀️ состояние какое-то странное, как бы не заболеть. 🌡 #доброеутро #отличногодня… https://t.co/MVbJ2V0xnO
587	1.0	RT @OliviaKroth: @irina3529 @grei012 @sold701 @KremlinRussia @PutinRF Здравствуйте ☀️💫 Владимир Путин - Аркадий Ротенберг https://t.co/qivQ…
2125	1.0	@spacemacarun_8 @_raccoo_n @j6tkMZSffHq4Mwm @teplotaotdushi @warmofmybody @Carollna13 @_midaete_ @gwertyuiopa… https://t.co/NOU0BQ2AWj
2454	1.0	RT @YourKostroma: Цирковые животные впервые почувствовавшие свободу ☀️ https://t.co/3zCgXyLdfK
1195	1.0	RT @musy177: На это можно смотреть вечно 😂 Уррря !!! Тепло ☀️☀️☀️ https://t.co/D2EdV0vg9x
1088	1.0	RT @sinnamon_auror: @Winter_Shade Тогда сделаем небольшой флэшбэк 🐾☀️ https://t.co/WrCiZjuooh
945	1.0	Тёплого вам утречка💜☀️😘 @Nyako_onny @SofaButterfly @mavis_cullen @pomorskaya_army @youroppav @DominArmy_twt… https://t.co/fTidDyVXzw
1280	1.0	RT @kun4eene: Завтра обещают последний солнечный день😻☀️ Кому красивые фотографии? Сохраните миг😻 Могу на завтра принять пару заказов💁🏻 896…
3550	1.0	RT @AlferovaYulya: Нам бы ещё немного тёплой осени, хотя бы  на пару дней 🍂 ☀️ https://t.co/TVxFLxhXuC
3213	1.0	Лучики солнца падают на моё лицо 💔☀️
1037	1.0	Доброе утречкооо☀️☀️☀️ Я проспааал,а еще горло, и головушка болиит. Ну я не у врача. 🌚 Как вы? Выспались?🌈 Удачного… https://t.co/B7HjdmFcxA
1887	1.0	@SvetLanaS_981 Милаха😻😻☀️
887	1.0	@depressedracco @jchrpnv @ggreemy @mmmm_yummmmm @8yIZNkI7LanEgjq @svinka_peperoni @deadSherlockian @iminlovewithevr… https://t.co/tBzzww46wI
60	1.0	RT @Nigidon1999: Мне бы стать сигаретой🚬 И развеяться пеплом по ветру Или просто лучиком света - и сиять☀️ Но блядь, не верится в это
3199	1.0	RT @Bgmirin: @mikel217 @my_miracle777 https://t.co/TbzejkqbGf люблю 🎶 очень)  обнимаю ☀️🙌🏻☀️и убежала 😛 https://t.co/7hiEkzPPsK
2133	1.0	@propitokha Доброе утречко ☀️
1880	1.0	Кст практически больно не было Действительно терпимо, что удивительно Ведь я очень чувствительна к боли Чудо мастер☀️
2052	1.0	RT @Katharin_Aurora: @Dew21Lana @faithtrusthope7 @AlexaThirel @Nataliya_Le @Pavelulybkin @MarekStpie4 @CristinPereyra @Eagleeye47 @Martinet…
762	1.0	RT @G494E: Хорошее настроение!!!😘😍🍁🌺🌻🌹🌞☀️✨ https://t.co/TtTni4E4FK
3337	1.0	Очень тяжело сидеть на парах, когда через 3 дня самолёт 😩😩☀️🙏🏽🌴🍾
1750	1.0	с ними утро действительно доброе ☀️ https://t.co/FRQxOB1rFT
1150	1.0	RT @zavadskaya9: Когда ты рядом, у меня есть силы.  Хочется быть лучше, хочется быть милым. ☀️
2609	1.0	RT @ageyp: ВСЕМ ЧУДЕСНОГО УТРА!!!;)))☀️☀️☀️☀️🤗🤗🤗🤗💐💐💐💐 https://t.co/vkqgyYBUe6
2294	1.0	Побольше вам тепла и лучей добра, твиттерские☀️😊 https://t.co/1ULqvLXNSk
3565	1.0	RT @rfpl: 🗓️27 сентября ⚽ #ЦСКАМЮ 🏆 #ЛигаЧемпионов #UCL 🏟 #АренаЦСКА 📺 @MatchTV ⌚ 21:45 ☀️ +10° https://t.co/vZScMCz0iU
2204	1.0	Как же круто встречать рассвет в этом прекрасном городе ☀️ https://t.co/Ngp65tC8WB
2079	1.0	Всех с добрым утром☀️ Чудесного выходного дня 🍭 Оторвитесь перед понедельником✌️  #goodmorning… https://t.co/7MQtIB2NGg
901	1.0	RT @SophieBoudoir: ╭☀️╮ ѕυммєя 🔥 ╰♨️╯ ┊ ┊  ┊ ☀️🌡 🔥♨️┊ #Hot ┊     🔥 🌡♨️ ┊ 🌡#SexyFriends♨️  ┊☀️┊ ┊🌡┊ ┊♨️┊ https://t.co/59rknwUK5V
1266	1.0	RT @pianistkawlw: @K2644 @b_bratstvoBron @dvm_Moscow @shimp93 @zhuchenya2015 @NadeNadja @reka714 @5007003 @moraru2017 Гулечка,миленькая,я н…
3394	1.0	Немного о пользе рыбьего жира ☀️👀 Наши читатели старшего возраста наверняка (и не без содрогания) вспомнят, как в…… https://t.co/lOO20YYx47
411	1.0	@vladabotnar Солнышко☀️😻
268	1.0	RT @WVodopynov: Как же я скучаю за летними вечерами и рассветами😞🌙💫☀️
997	1.0	RT @G494E: Сегодня среда!!! Ура! Время идет, выходные приближаются!😍🐝🌺🌻🌟✨☀️ https://t.co/tZdtRgokDF
2717	1.0	RT @_evenss_: @Anna_Town @pizdesledy Вы солнышки 💛☀️
1230	1.0	❤️☀️@tchizh999 🍁💋💋💋😍 Радость Любимая! Доброго дня и всегда яркого и позитивного настроения! https://t.co/lYIQhPUcsi
2658	1.0	Утро , которое я заслужила 😅😂 Мои пупсики опять ✈️✈️✈️🌴☀️🌊🍍🍾♥️🗺 https://t.co/RacdH22ZrI
3485	1.0	RT @Katharin_Aurora: @Dew21Lana @faithtrusthope7 @AlexaThirel @Nataliya_Le @Pavelulybkin @MarekStpie4 @CristinPereyra @Eagleeye47 @Martinet…
766	1.0	Сегодня такая противная погода, не одного лучика солнышка на небе. . .  Но! Это не могло затмить меня - Солнце Варии. Поэтому держите: ☀️
3862	1.0	☀️☺️каждое утро доброе @ Surgut https://t.co/Wx4JLL9avF
3481	1.0	почему Спирин Павел такое солнышко ☀️
859	1.0	RT @Bgmirin: @katerinanews  Привет, ☀️ )) https://t.co/fgoRChoy5g
1410	1.0	RT @moon___bunny: Доброе утро маленькие солнышки ☀️ Всем хорошего дня 🌸 https://t.co/SlUf9APXiI
3323	1.0	RT @maikvas00: Солнышко поднимает настроение ☀️❤️
2732	1.0	@cccruella ☀️🌝🌞 ах... ;)
1752	1.0	"""Доброе"" утро, дорогие омичи, просьба сохранять спокойствие. 02.10.17 город Омск проснулся без власти. *играет музыка из Бригады*☀️☕️🔫"
540	1.0	Это отлично 👍, хоть на не много подняли настроение 💕🤷‍♀️🤦🏼‍♀️☀️ https://t.co/DLWtgdS9pI
1177	1.0	Я совсем забыла, что дело моей жизни - вдохновлять и вдохновляться ☀️
1878	1.0	@ephemeralmist Значит доброго утра тебе и хорошего дня!!☀️
544	1.0	Доброе утро ☀️ Рассказываю, готовимся к уже четвёртому финалу «Мисс Года 2X RND Ростов-на-Дону… https://t.co/Ya5Sr8DJAG
290	1.0	RT @MahiMarianna: Всем доброго утра и удачного дня!🍁☀️  https://t.co/U2IFoHZYS1 https://t.co/YjHi7N3pQq
307	1.0	Доброе утро 😃☀️ Как настроение? А сегодня уже пятница-развратница!!!😄
2428	1.0	RT @Katharin_Aurora: @Dew21Lana @faithtrusthope7 @AlexaThirel @Nataliya_Le @Pavelulybkin @MarekStpie4 @CristinPereyra @Eagleeye47 @Martinet…
3395	1.0	RT @danstkirs: Чуть не забыла! Для нас, девочек.🍁🌺🌻🌹🍀⭐️☀️🌞 https://t.co/8c0M421cX8
941	1.0	RT @ageyp: ВСЕМ ПРИВЕТИК!!!!;))))☀️☀️☀️☀️🤗🤗🤗🤗☀️☀️☀️☀️🤗🤗🤗🤗 https://t.co/b2hGLpArzC
3510	1.0	Я не готова к такому жуткому холоду❄️ хочу в тепло☀️ а ещё лучше к океану без всяких забот🤗… https://t.co/KIffNK6uir
296	1.0	доброе утро и замечательного настроения вам сегодня☀️ https://t.co/Dz6s98X77n
1070	1.0	RT @rosellaballet: Үүрийн шувуудын жиргээ шинэхээн  Үлээх салхины амьсгаа шинэхээн   Өглөө бүхэн дандаа шинэ ☀️☀️  🌞🌞 Өглөөний мэнд 🌞🌞
3443	1.0	RT @Ambaselmaa11: Өглөөний мэнд ☀️🙏🏽 https://t.co/c2fVYYXVOx
2924	1.0	RT @Mari_Jones_Key: @lkniall С днём рождения, солнышко!!!☀️✨ https://t.co/pNpx7rC1Sx
2352	1.0	@CLOSER999 Никогда, не дождешься ☀️ Я люблю твою страницу и ни за что, не отпишусь ❤️
2849	1.0	RT @shipperstydia_: Солнышко ☀️ #MTVEMA #NominateLouisTomlinson https://t.co/Sp4R8NTh58
408	1.0	Капризное солнце, хех 🙈☀️
1506	1.0	Доброе утро маленькие солнышки ☀️ Всем хорошего дня 🌸 https://t.co/SlUf9APXiI
2995	1.0	RT @pianistkawlw: @K2644 @reka714 @5007003 @shimp93 @dvm_Moscow @zhuchenya2015 @b_bratstvoBron @moraru2017 #СЧАСТЛИВОЙ_ПЯТНИЦЫ дорогой Гуле…
339	1.0	Что😄☀️ спасет мир??? — Снюс https://t.co/GOXxqddnYl
1463	1.0	RT @SophieBoudoir: ╭☀️╮ ѕυммєя 🔥 ╰♨️╯ ┊ ┊  ┊ ☀️🌡 🔥♨️┊ #Hot ┊     🔥 🌡♨️ ┊ 🌡#SexyFriends♨️  ┊☀️┊ ┊🌡┊ ┊♨️┊ https://t.co/59rknwUK5V
2387	1.0	RT @asurepin: ☀️❤️@tchizh999 💋💋💋 Солнце Любимое - доброго дня! (Картина навеяна сном...) https://t.co/GN6BNg0zvl
2402	1.0	#НaйтлúcФолловитФейлúc Взаимно 🌸☀️ Не успела вернуться, а уже сосу. Ох, молодость
3457	1.0	Доброе бодрое утро☀️ https://t.co/i7urvQ2Vbw
3414	1.0	Доброе утро ☀️ https://t.co/URlTggOSCS
1744	1.0	RT @Bembi_twt: @kaktochek Поздравляю, ты молодец 🌸☀️🍁
246	1.0	доброе утро котёнок !!!💕 волшебного дня и отличного настроения !!!☀️
893	1.0	@alkaronnasilme Доброе утро😌☀️
