id	sent	text
6406	1.0	ладно, спокойной;)
6407	0.0	плати каждый свой долг, как если бы сам господь выписывал счет. ральф эмерсон
6409	1.0	так приятно слышать от него - родная, у нас с тобой всё получится, мы будем самыми счастливыми...?
6410	0.0	мама недавно купила себе новый номер. 
6411	0.0	пожалуйста, смейся, не прекращай. я влюбился в твой смех, я не хочу печаль.
6412	0.0	ищите того, с кем не просто сможете прожить всю жизнь, а кому захотите отдать свою собственную.
6413	1.0	вот это я понимаю настоящий отдых. (0_0) #follow
6414	0.0	женщина может сделать все то же, что и мужчина, кроме одного: обмочить стену стоя.
6415	1.0	 )) екб форевер 
6416	1.0	напоминаю всем, что сегодня будет прямая трансляция по dota 2 в 18:00 часов по мск. буду рад всех видеть) ссылка на.. 
6417	1.0	кто работает в субботу даже на #riw2013? катя 
6418	0.0	 а где виолеттин пост?
6419	2.0	и в один ебаный день / мы проебали всю романтику
6420	2.0	 да каждый твой ответ мне пронизан злобой!
6421	2.0	да, я невыносима! у меня паршивый характер, громкий смех, особое чувство юмора и я капец какая ревнивая.
6422	0.0	какого черта ты творишь, саманта??? давай уже побеждай!
6423	0.0	ей не трудно пережить разлуку с парнем. ей трудно осознать, что он её разлюбит и будет жить дальше.
6424	0.0	- а давай угоним ... лифт? - с тобой хоть на последний этаж...
6425	1.0	 яндекс дешевле :))
6426	1.0	я нашел новую песню для вдохновения))) прям лейтмотив :))) ленинград — плачу 
6427	1.0	 у меня просто первая реакция - одноимённая рок-группа )
6428	0.0	трип, лето, я один, жду её...и вдруг осень 2013...люди встречаются, чтобы расстаться (chvngemvn|||trip)
6430	0.0	#apple получила разрешение на постройку своего нового здания в форме космического корабля
6431	0.0	между шишкой и нашим пиком привольная седловина - даже удивительно, почему тут так выглажен, словно вылизан, рельеф.
6432	1.0	мы уже зжесь? @ vegas 
6433	2.0	ха,с работы друган написалтебя уволили,ха,пиздец
6434	1.0	хочу такую хню нарисовать хдд 
6435	0.0	 нет, глупости нет ничего хуже, честно
6436	0.0	я понимаю, что у каждого свое материальное положение и тд, но как можно любить жареные пельмени?
6438	0.0	 если ты загрустишь - погаснут звезды. но они горят - пока смеешься.
6439	2.0	один сердюков судит, другой сердюков свидетельствует, а боевой генерал гниет в застенках ….
6440	0.0	я хочу пересмотреть друзей
6441	1.0	ясно ясно( ну как соберешься там, сразу пиши))) надо будет встретиться обязательно)???
6443	1.0	увы, пока не могу себе такого позволить. но идея с твитером - заманчивая. )
6444	0.0	наташ,вот угораздило тебя с долбаебами связаться!но аналагов твоей группы я еще не видел(с)
6445	0.0	я уже не в омане, но все еще в академе! так же особо не учусь, но работаю - кажется, на работе своей давней мечты!
6446	0.0	в молдове охранники тюрьмы поймали кота, который проносил заключенным марихуан
6447	2.0	 печально!
6448	0.0	 майе после родов долго худеть придется.
6449	2.0	реакция нормальных людей на красивую картину: восхитительно, бесподобно и т. д.моя реакция: да ладно, без линейки, что ли??
6451	2.0	национальность можете не угадывать 
6453	1.0	верная смерть, никаких шансов на успех. так чего же мы ждем?!гимли прекрасен )
6454	0.0	в любом возрасте есть своя прелесть. 51 год, например, без остатка делится на 17.
6455	0.0	так, последний кусочек и спать пойду
6456	2.0	в россии -оно так, да.. медведи по улицам гуляют? @ район «сокольники» 
6458	1.0	и тут мне стукнуло 18, но ничего не изменилось, остался таким же дураком =d
6459	1.0	я знаю – у тебя миссия такая! :) хочется, как лучше, а получается как всегда.
6460	2.0	вёрстка твиттера рвётся в клочья последние недели две. выглядит жутко.
6463	0.0	андеграунд привет.
6464	2.0	мне нравится, что я больна чумой,
6465	1.0	очень много ядовитых гадов,хищников и преступность,да)джунгли, что с них взять)
6467	0.0	мое сердце не видит и не может найти ни одной причины, чтобы любить тебя с меньшей силой. 
6468	1.0	 пасиб)
6469	2.0	вообще понятно, что все хотят выиграть, но на месте футболистовбайерабыло бы правильно подойти к судье и открыть глаза на истину.
6470	1.0	мне фильм #сталинград оочень понравился)))в особенности федоров,а вот кому то не очень)) @ трц «июнь» 
6471	0.0	пессимизм кафки его немного принижает, если бы его творчество было бы пооптимистичнее, чтение как-то легче бы давалось
6472	1.0	это вднх )
6473	0.0	 это разный народ. да
6474	2.0	 дохуя
6475	2.0	мне не жаль тратить время впустую.это единственное,чего у меня предостаточно
6476	0.0	 дя,нужна:3
6477	0.0	 некоторые уже работают. даже половина.
6479	2.0	мне скучно. может пожрать?
6480	1.0	 с новыми тп вообще забавно. в лк они все былимирс разной ценой. и вроде там везде 10 мин. в роуминге бесплатно.)
6481	2.0	я на молодёжку подсела,зашибись 
6483	0.0	евгений кибкало о любви 
6484	0.0	бриллиант от nikon 
6485	0.0	нередко голова запоминается лицом.
6486	2.0	хватит нежиться! на тему погоды. в этот день нынче 1°c
6487	0.0	ну вот, выступаю опять 
6488	0.0	что же делать и как быть?!
6489	0.0	секрет успеха - настойчивость в достижении цели.
6490	0.0	*как сладкий сон* там будет всё, что мне нельзя... #teamfollowback
6491	0.0	для жителеи? республик в составе рф, чтобы не обольщались двои?ным гражданством, так же не является.
6493	0.0	 а какое у тебя было место?
6494	0.0	ну вот и всё!!! @ цкб удп рф главный корпус 
6495	0.0	потому что я чай
6497	0.0	aston martin создаст карбоновый суперкар совместно с prodrive
6498	2.0	не ходите девки замуж, там посуды много мыть....
6499	1.0	 жить захочет и гречку научится жрать )
6503	2.0	мне нужен психолог или литр водки.
6504	2.0	я не знаю, что писать, все очень скучно.
6505	1.0	смешных ) 
6506	0.0	 яблочки от яблони недалеко...
6507	1.0	 awww,пупсик:з
6509	1.0	 благодарю;)
6510	0.0	виолетта , гоу к канадской границе, хрен с ним, с этим постом
6511	1.0	сейчас этим интересуются ) скоро, я уверен или полимеры, или композиты, но заменят сталь)
6513	0.0	на сходке из двух человек о/
6514	2.0	ну почему так? (
6516	1.0	тут такие няшные детские вещи недалеко от площади. хороший магазинчик. почему нет моих размеров ползунков) они теплые 
6517	1.0	 это все евреи)
6519	2.0	нет,ну,я все понимаю....но...это-железный человек?шта??? 
6520	0.0	группа психов отправляется на экскурсию, а на обратном пути они останавливаются выпить в пабе. #instantfollowback #ff_ru
6522	2.0	вроде распределила время,а сама сижу смотрюсватов
6524	1.0	 кофейку?)) 
6526	1.0	измерили головы. в итоге голова бориса весит 6,9 кг, моя 4,7 кг, а голова носовой весит 17кг))))) явно весы врут
6528	0.0	это понятно, вопрос скорее в том, что именно вы снимаете?
6529	0.0	за лизинг, т.е. за само авто” в том и проблема, что платеж по оперлизингу это не платеж за сам авто, авто ты в итоге не получаешь
6530	2.0	всегда слушаю музыку на полной громкости, чтобы не слышать свой уебанский голос, когда подпеваю.
6534	1.0	 расценивай это как приглашение)))
6536	1.0	мама приготовила мне мясо фаршированное мясом. вот это подарок!
6537	1.0	 вау!! супер!
6538	0.0	осень...она делает слова теплее, поцелуи крепче, а любовь... любовь не зависит от времени года! 
6539	2.0	самая распространённая ложь во спасение - это ложь во спасение обмана. #безысходность
6541	1.0	я просто вспомнила всю эту историю ахахаххаах
6542	0.0	 может просто пойдете собирать подписи, скажете мише номер дома и он подойдет туда?
6543	0.0	а воот, неправильно хд надо было подольше хд
6544	0.0	эта теория недостаточно безумна, чтобы быть верной.
6545	2.0	надо собираться,но мне лень
6546	1.0	какое замечательное утро! и кстати, подсознательно мы всегда выбираем свободу!?? @ n 
6547	1.0	 из-за чего? хдд
6548	0.0	 когда ждать результатов проверки?
6549	0.0	 давай
6550	1.0	я в январе улечу наверное ,поэтому встретимся)
6551	0.0	apple сократит производство смартфонов iphone 5c из-за низкого спроса
6552	1.0	мне понравилось видеомама с сыном в зоомагазине. ваня выбирает любого
6553	0.0	получилось , что рука слишком большая , но думаю , это можно простить ?? 
6555	0.0	гарри и бандана.
6556	1.0	вероятно мой телефон опять сломается... в ближайшем будущем.))) а почему? потому что не стоит нарыпаться на агентов под прикрытием. )))
6557	0.0	 давай покурим об этом
6558	1.0	а вот это вызвало самый яркий смех и радость за месяц, наверное: :)
6559	2.0	 девочки! бросайте курить! хотите казаться взрослыми? отрастите усы!
6560	0.0	там снег,там столько снега
6561	0.0	каждое утро я говорю себеподъем, нас ждут великие дела,но внутренний голос шепчет, что если ждут, значит, любят, а если любят, то подождут
6562	0.0	и можно верить обществу, можно верить судьбе. 
6564	0.0	надо быстрее домой попасть...
6565	1.0	нереальное чудоо.. это же, та самая племянница, если не ошибаюсь :-)
6566	2.0	тупые люди, как тупые ножи: вроде и вреда причинить не могут, но сука, бесят.
6567	0.0	признай,что ты ездишь на экскурсию не ради интереса.
6570	2.0	 вот он, тот период осени, когда вечно хочется спать... и кроме этого больше ничего :(
6571	0.0	наконец-то до студии добрался
6572	0.0	 я предполагаю это
6574	2.0	 вы просто идиот.
6575	1.0	 иди к черту, а))
6576	0.0	 а время..ты где живешь?
6578	0.0	уже 104 :3
6581	1.0	сегодня приезжал первый канал - некий застройщик обещал на маленьком участке у речки построить 3 дет.садика и спортивный комплекс. ахвахахах
6583	1.0	 такого я еще не видела:)
6584	0.0	суджу?!
6585	1.0	“ please love us!! &lt;3 любовь зла)
6586	2.0	черт, тут текстуры херовые ._.
6588	1.0	 тоже в расписании чот хд
6589	2.0	рядом едет машина впереди на пассажирском сидении,даже не сидят,стоят двое! маленьких детей(~4 года). я не знаю как описать мое возмущение
6591	0.0	 без голов победы не приходят.
6592	1.0	чё, блин, тебе же лучше было)) а теперь я буду помнить, что ты старпёров король, муахаха.
6593	1.0	третий сезон сверхов ) не люблю болеть на самом деле
6594	1.0	хороший выпуск!) 
6595	1.0	 конечно;)
6596	0.0	и лишь глаза способны рассказать о том, чего не выразишь словами...
6597	1.0	даа!наконец-то!моя мечта.спасибо, &lt;33 @ факультет журналистики. ауд.103 
6598	0.0	болгария построит стену в 30 километров на пути сирийских беженцев
6599	2.0	нахуй
6600	1.0	 ? девочка моя. и я хочу :)
6602	1.0	я тебя, конечно, люблю, но это еще не повод жрать мою шоколадку.
6603	0.0	славу изнеангеловзастукали за курением
6604	1.0	магия детства: засыпаешь на диване - просыпаешься в своей кроватке) 
6605	1.0	близнецы 19/10 день в вашем стиле: заключайте сделки, покупайте и решайте серьезные вопросы. и делайте это красиво.
6606	2.0	я не бездельничаю. на этой неделе, например, вообще выходных не будет.
6607	1.0	by настя ловит солнышко руками, а я маршрутку пытаюсь поймать! кому что.. :)) 
6608	1.0	сейчас пропустил бабушку на переходе, она повернулась и очень мило улыбнулась мне и помахала рукой) я чуть не заплакал)
6609	1.0	аай, мама знает, что мне нужно. люблю ее?? 
6610	0.0	в вегасе опять концерт достали теперь еще и в нашем куполе!!!
6611	2.0	господи, чтоб я хоть раз ещё сказала, что я красивая. родилась уродом, уродом и сдохну.
6612	1.0	я купил несквик шарики в нем есть кальций для роста ахпхахпщахп
6613	0.0	в боулинге танцую под танец локтей
6615	2.0	кто то гуляет,а кто то я
6616	1.0	я оформила предзаказ на лак от гвен!!!!) во я больная, сначала 14 января ждать, а потом еще минимум месяц пока к нам доедет))) 3 месяца)
6617	0.0	 кому сигну? #rt
6618	2.0	пара по музыке продолжает вызывать суицидальные мысли.
6619	2.0	кто такой этот саша белый, у которого джип lamborghini? почему мне про него пишут?
6620	2.0	блядь до сих пор не могу поверить, что в россии запретили редтьюб
6621	2.0	добиваешся,кого то и тут добился а утром проснулся понял что одержал победу и здесь делать нечего больше...
6622	0.0	сначала лучше себя слушай, / потом лучше себя слушай!
6624	0.0	не готов к правде, не задавай вопросов.
6625	2.0	проснулась и уже не совсем приятные новости,но на самом деле мне похуй ,мне просто
6626	2.0	вот так всегда(( летом спецом заезжал - газон высадили, отделку заканчивали, стекла мыли... и ничего...
6627	2.0	 непозорно получив обвинение требовать обвин-я воров от власти.теперь как раз очень правильно еще больше изобличать
6628	0.0	нет некрасивых женщин, но есть мужчины которые упорно не хотят замечать их красоту.
6629	1.0	блиин. первый день одела деревянное кольцо, которое купила у в магазине, а оно треснуло! нооу. оно такое крутое. было
6630	1.0	весь день хочу спать,хроническое нелосыпание дает о себе знать)
6632	1.0	 веселый у тебя папан))
6634	0.0	напиши, как вернешься, хорошо?
6636	1.0	ты видишь, как петю плющит? ретвит в минуту про виолетту:))
6637	1.0	на тренировку?? 
6638	0.0	 сегодня буду добывать мясо зверя
6639	2.0	помимохолост,замужем/женат,в свободных отношенияхивсе сложнодолжна быть графауже легче.
6640	2.0	нужно ценить все, что у нас есть сейчас, потому что когда этого не станет, ценить что-либо уже будет поздно...
6641	0.0	жизнь порой причудливее вымысла.
6642	1.0	 я тут :)
6643	2.0	 нагнетать и спрашивать о том,о чем гудит молодежь вк разные вещи вроде))
6645	0.0	роскошь — это когда изнанка так же красива, как и лицо.
6646	1.0	моя любовь к тебе, ушла вместе с едой- -это как ? - через жопу, говно называется )
6648	1.0	а что если в январе из лондона рвануть в брюссель на евростаре под ла-маншем? :)))
6649	1.0	спасибо, почему почти?)
6650	2.0	 бегать с 5-ым айфоном и 3-ым айпадом от контроллёров в электричке - в этом вся россия
6651	2.0	 я те рот порежу за такие слова?
6652	0.0	ошибки — это знаки препинания жизни, без которых, как и в тексте, не будет смысла.(c) харуки мураками
6654	1.0	что бы понравиться лике нужно как минимум выебать на ее глазах собакуахахахаха
6655	2.0	проблемы со звуком, интервью переносим на понедельник.
6656	2.0	нет плохой музыки, есть дабстеп.
6657	1.0	ребята! я лишний раз вспомнила былую любовь к вам. навеки вечные. ?? 
6658	2.0	очень разумно со стороны соседки сверху плясать чечетку на каблуках
6659	1.0	 угу) медведи берложные)))
6660	0.0	 да не за что^^
6661	0.0	ещё glintshake, мумий троль
6662	0.0	 не теряю надежды, что остальные донаберутся. это вообще нонсенс...
6664	0.0	я перестану ждать поста, а он придёт вдруг через годик...
6665	0.0	господи, как круто на улице-то!!!!!!!! надо бежать!
6666	0.0	что бы ты поперёк треснул и вдоль сросся!
6667	0.0	 китайский ибэй
6668	1.0	 ахаах по моему они в каждой школе есть.не7!
6670	1.0	сухие равнины - в озера. 8-) #follow
6672	1.0	на уpокe yчитель oтпpaвил зa жyрнaлом? / aхaха чao лузеры у цаpя важная миссия.
6673	0.0	ксения собчак показала свой барельеф
6675	2.0	если не можешь доверить человеку душу, то не доверяй и тело…
6676	2.0	ох уж эти пятиминутные влюбленности в общественном транспорте...
6677	2.0	приезжай, сказали они. мы будем в 9 или 10, сказали они. я ща тут замерзну на хуй, думал я. это техлабс, шептал голос разума.
6678	0.0	виталий еремеев забил??? так говорит он-лайн.
6679	0.0	здоровый нищий счастливее больного короля. #мудрость
6680	0.0	в конце кяввма окажется, что тэд в коме и ему все снилось. всем удачного просмотра #кяввм
6681	0.0	каждый день в мире появляется в среднем 33 новых продукта. 13 из них - игрушки.
6682	0.0	суббота не задалась с самого утра. и того,кто нужен нет там где надо...
6684	0.0	где второй ботф? тт
6685	2.0	я живу в обмане.или я опять сама некоучиваю...время мне нужно больше времени.
6687	1.0	любовь и ласка, а для кошки сметана и колбаска, и дрессировка пройдет успешно :)
6688	2.0	слушай, вот ты уже и в школу музыкальную крутую пошел, и в группе играл, а в музыке все еще ничего не понимаешь!
6689	0.0	 покормите меня!
6690	1.0	 какое болото??)) а как же моря? там классно. либо зимой либо весной либо осенью надо)
6693	0.0	 завтра буду. к вечеру. наберу
6694	0.0	..я пришла сюда,чтобы ждать тебя здесь..иначе эти мысли разорвали бы меня..я люблю читать прошлое...как печально все..как прощаюсь...с тобой
6695	2.0	 меня как в детстве папа наказал, не ябедничаю.
6696	1.0	устроили тут вирт пля хдд
6697	2.0	мама купила пицу, и я сейчас опять буду жирнеть скорее бы в школу, там норм еды нет и я худею
6698	2.0	а что вы всё в дверях стоите ? не стесняйтесь, идите нахуй!
6699	1.0	заебись!))))))))))))))))) (@ мост победы) 
6700	2.0	нет, blizzard, конечно, молодцы, талантливо зарабатывают свои деньги, но я в это играть не буду даже после релиза.
6701	1.0	а ведь меня там ждали... целые сутки??все таки, я через чур черства-бревно(мое второе имя)
6705	0.0	все люди - братья! а как же женщины?
6707	0.0	 туда нужно цитаты вписать?
6708	1.0	 у нас тоже))
6709	0.0	у нас нараёне последний раз частные дома были 200 лет назад их сожгли то ли местные, то ли наполеон
6710	1.0	 приятного с:
6711	2.0	вернее дешевле 20ти и туда-обратно, но пересадки в обе стороны(
6713	1.0	 включил режим хатико ахаха
6714	2.0	хочется убить кого-нибудь!!!!!!
6716	0.0	#followback re[7]: привет.............гермес
6717	2.0	блядь до сих пор не могу поверить, что в россии запретили редтьюб
6718	1.0	но она выбрала тебя. ,___, #ff #follow
6719	1.0	brian atwood jackboots: heel: 14.5cm, pump 3cm. замша. полный отпад )) 
6721	0.0	хорошо идти, когда зовут. ужасно - когда не зовут. однако лучше всего, когда зовут, а ты не идешь.
6722	2.0	не везет сегодня с посещением салона
6723	2.0	 да пздц
6724	0.0	каких явлений не существует в природе? #leader
6725	2.0	 а я - бакинец, голосовать не буду
6726	0.0	меня сегодня твиттер веселит. и бабка, которая сразу замолчала, как я сделал вид, что звоню в скорую.
6727	2.0	 поганые(((
6728	0.0	 видела
6729	0.0	your family is not in table. так сотрудница шереметьево объяснила иностранке тот факт, что ее фамилии нет в списках.
6730	1.0	всё,устала сегодня от компьютера и бизнеса.иду развивать след.сферу жизни-здоровье и спорт! пошла в фитнес-центр на тренажеры и в бассейн!))
6731	1.0	да, я идиот.. :d
6732	1.0	 самовар - исконно русское изобретение :)
6733	1.0	танцы танцы танцы...танцы продолжаются!) / / 
6734	0.0	глупо не думать о смерти. именно потому, что веришь в бога.
6735	0.0	если ты хочешь,чтобы кто-то остался в твоей жизни,-никогда не относись к нему равнодушно.. #sledui
6736	0.0	означает ли расформирование кс, как признание либералами результатов выборов в 2012 году
6737	0.0	мы всегда стремимся к запретному и желаем недозволенного.
6739	2.0	мне вообще теперь в рио нельзя
6741	0.0	сегодня с зендосом увидимся! гуляем!
6742	1.0	в центре вокала марии струве. жду первого урока)
6743	0.0	ну беседер
6744	1.0	слова сессия и жопа давно должны были стать синонимами))) #ff_ru
6746	1.0	да, ты шо!))) 
6747	1.0	хахахахахахаха долл алужбвда 
6748	0.0	йоу, локер в опш!
6749	1.0	решил с родителями вести себя так же как с друзьями. теперь все считают, что у меня лучшее чувство юмора в семье, лол :d
6750	2.0	пиздец как вкусно
6751	0.0	 про говядину это домыслы. но макдаков я и правда не видел.
6753	2.0	у русских уже было гос-во, которое у них отняла интернациональная банда коммуно-евреев-кавказцев-прибалтов и прочего
6754	0.0	устала...
6755	2.0	в дтп с автобусом и грузовиком в санкт-петербурге погиб человек
6756	1.0	ураа я впервые так рада выходным!!!??? хоть следующих выходных я особенно жду, эти все равно приводят меня в восторг
6757	1.0	билеты куплены)
6758	1.0	и 600 твит я посвящаю кириллу + дане и арине + марине ?
6759	0.0	 я гаварил у меня театральный кружок
6760	1.0	глядя на своего 40 летнего отца и 10 летнего брата понимаю что разницы нет никакой,мужчины не взрослеют)
6761	1.0	лазанья получилась бесподобная! *_* я такую вкусную даже в италии не ела! ай да я :3
6762	0.0	генри дофига селок успел уже сделать хд 
6763	2.0	 комбо прям тт пойду умру в углу тт_тт
6764	2.0	если вы думаете что вырывать ногти без наркоза это больно, то вы нихера не знаете о боли!!!! 
6766	0.0	 они дорожат своей репутации 
6767	2.0	чсиго нет теперь, но есть бж, и это обязательный компонент (
6768	1.0	любовь - это видеть человека таким, каким его задумал бог (с)
6769	0.0	в символе распятия есть один оттенок, который в понимании людей набожных и ...
6771	1.0	 ахаха, на то он и пельмень уральский :d
6772	0.0	срок конкурса: с 18 по28 октября. снимаем видео про комнату и конечно выкладываем мне!
6773	1.0	почему по ргуфку ходит мужик в толстовке мгу?? хотя ладно, я же тоже тут))
6774	0.0	да они вообще пздц
6775	2.0	меня заразили?? лежу вся из себя больная. сgossip girlпокончено, теперь весь день смотрюsupernatural. берегите свое здоровье!
6776	1.0	 ))) все прекрасно! удачи вам и вашим! мы тоже ваши, хоть и из другого района!))
6777	0.0	вот я никогда не могла решить 
6778	0.0	ты уже уволился с должности пресс-секретаряросмолодежи?
6779	0.0	 это я 
6780	2.0	что творится в москве?эти межнациональные конфликты,где толлерантность?
6782	1.0	 а мне понравился)
6783	1.0	 встретила еще одного родственника - барана! или овцу?)) я же овен ?)) 
6784	0.0	всех излечит, исцелит
6785	0.0	 шубка устарела
6786	0.0	 от добра добра не ищут)
6787	0.0	посмотри в парадоксе
6788	0.0	а у вратарядинамои сборной россии сегодня юбилей. владимиру габулову - 30. поздравляем! 
6789	2.0	#радость не люблю зиму за то, что одеваешься как капуста, притом выглядишь, как пингвин, но всё равно мёрзнешь.
6790	0.0	 но зато куча новых впечатлений
6792	1.0	 круть *о* нравится?
6793	1.0	девочки) 
6795	0.0	вампиром она станет
6796	2.0	мы специально перекрасили бюджетные модели айфонов в яркие цвета, чтобы на улице за 10 метров было видно что вы поганый …
6798	1.0	думаю, в ноябре)
6800	0.0	 хватит задерживать дыхание
6801	2.0	хм , похоже , тебе пишут гадости много людей. — это пишет похоже один и тот же человек 
6802	2.0	папа ругается, что не предложил ему никакой мобильной версии сайта :( 
6803	0.0	палка гость
6804	1.0	и, о, даа... спасибо бро за эричку ???*_____* 
6805	0.0	привет лента
6807	2.0	#взаимныйфоловинг у меня такой характер, что иногда я сам себя бешу.
6809	0.0	что может быть лучше ягод ?
6810	1.0	небольшое вступление) обожаю скрипку...) 
6811	2.0	ты сложная.
6812	2.0	история, ты даже по выходным мне мозги ебешь.
6813	2.0	ненавижу этих сучек
6814	2.0	пусть меня выебет джонни депп но я не буду дописывать фанфик ._.
6815	2.0	 и пендософ бил сцука
6816	0.0	никого нет
6817	0.0	 как ты? с: как день? я думал о тебе все время
6818	2.0	за полтора года жизни (мне 17 лет) одной в другой стране я настолько одичала... #днп #доманепоймут
6819	1.0	воуу) офигенного вечера, маринушкаа!) раскачайтеее!)
6820	0.0	 сегодня был слишком клевый день
6821	1.0	москва и самая большая мега нас утомляют, но мы не сдаемся ?? @ мега химки / mega mall 
6822	1.0	на ?,часто ли ли к министру привозят задержанных:я принял его в своем бывшем кабинете на петровке.ну то есть,видимо,не в статусе министра)
6823	2.0	мы должны были пойти погулять
6824	1.0	жизненно :) 
6825	0.0	миха решил что умение сидеть ему не очень пригодится, поэтому сразу встает. 
6826	2.0	о даа..! я ни капельки не жалею о совершённом только что мною маленьком безумстве ?
6827	0.0	я люблю людей, которые ставят перед собой цели и добиваются их, даже если из раза в раз не получалось. #характер
6828	0.0	 мир отражает ваше отношение к нему.
6829	2.0	пиздатый фильм! потрахайтесь с этим дерьмом...
6830	0.0	 простите...
6831	1.0	 оох)
6832	2.0	лень встать включить свет. 
6833	0.0	это'о
6834	2.0	твитер это охуенно, надеюсь все традиционные сми скоро подохнут
6835	1.0	в нашем микрорайоне сегодня снимали фильм... ну очешуеть
6836	1.0	 это банальная экономия сил но арсенал конечно фаворит ( как страшно это звучит однако) )))
6837	2.0	надо быучить кучу слов
6838	1.0	катюха устроила обнимашки с книгой)
6839	2.0	 ужасная ситуация у девочки. банк должен пойти на прощение долга - ситуация редкая да и 4 года еще ждать
6840	0.0	 фоткал нитачку а палучился какойта призрак я типерь ие баюзь 
6842	1.0	казаки с кубани поздравляют итальянцев:любо, братцы, любо, любо, братцы, жить!))) 
6843	1.0	внезапно пришли какие-то деньги. доволен, но всё равно интересно, что именно это за выплата
6845	2.0	в конце концов, александр гумбольдт- моя ролевая модель, так что че я ною
6847	0.0	дубль срны принесгорнякампобеду в мариуполе
6848	0.0	кофе мой друг-играю на гитаре и слушаю
6849	0.0	наконец-то заменила ! ! ! 
6850	2.0	я не порно искал!
6851	2.0	если вы думаете, что вы не унылые мудаки только потому,что весело бухаете через день,то вы ошибаетесь. вы унылые мудаки. только ещё и пьёте.
6852	0.0	в 2032 году возможность падения метеорита,опасного метеорита...
6854	1.0	-давай о прекрасном?...-я о себе не люблю. #ff_ru
6855	2.0	а мне до крика хочется включить на всю квартиру новый диск(который я купила,тайком от тебя).иногда до крика хочется закурить и выпить водки,
6858	0.0	непривычно и неприятно видеть #arsenal играющий вторым номером, ка следствие - норвич забил 2:1
6859	0.0	кто вам сказал,что невозможно ходить по радуге? #ru_ff
6860	0.0	 посмотрите: 
6861	0.0	#ciswants1d #ciswants1d #ciswants1d #ciswants1d 
6863	0.0	я ж не требую пропускать каждую репу, но хотя бы одну можно
6864	2.0	день кончился. что было в нем? не знаю, пролетел, как птица. он был обыкновенным днем, а все-таки - не повторится.
6865	2.0	обидно, когда было все так хорошо, а потом ты просто надоел человеку, и в мгновение все закончилось.
6866	0.0	хочу свадьбу в столовойобжорапод песнюстаканы
6867	2.0	тот момент, когда смотришь сумерки. пипец
6870	0.0	 есть немного
6871	1.0	 победа!!!!!! в овертайме забросил решающую шайбу! 4:3! хотя горели 0:3. браво!
6872	1.0	до 40000 читателей осталось совсем немного. всем спасибо, кто читает мои твиты, отвечает и ретвитит. всех люблю и целую! :) #…
6873	1.0	и тут я кое что поняла... и тут то до меня дошло) ведь права была, что не может все закончится вот так. но все равно печально #освоем
6875	1.0	 оо это же круто ***
6876	0.0	 ну вот, хоть разумные люди есть
6877	0.0	аа! хорошее дело, к стенке встаёшь или на кого то?
6880	1.0	мне так стыдно за себя :d
6881	0.0	о параноиках можно многое узнать, просто постоянно следя за ними.
6882	2.0	нет, если они из этих золотых пистолетов сразу застрелятся, то мне денег не жалко.
6883	2.0	воу я не была тут целых семь часов о.о дурацкая химия сожрала мое время
6885	0.0	почти не уехали в рязань ???? во время одумались
6886	2.0	я никогда не буду умолять людей вернуться, да, я буду скучать, мне будет не хватать этих людей, но свой выбор они сделали...
6887	1.0	скажите , а насталинградстоит сходить? - немцы в 42 сходили - им не понравилось!
6888	0.0	 нет!! есть варик?
6889	2.0	 при этом человеку страшно признаться, что он виновен в смерти или инвалидности ребенка. и все это скрывается
6890	1.0	вечер удался!^_^
6891	2.0	 все мозги прое????! хочу в кзн!!!
6892	2.0	 всех заебал. всех
6893	1.0	моя шапка ушами никому не дает покоя ахаха
6894	0.0	хорошо, нет привычки упоротой звонить бывшим. утром никогда не стыдно.
6895	1.0	омг,что творят они!) если их и сегодня засудят-я навсегда разочаруюсь в объективности! у и лучший квикстеп!
6896	1.0	как ты снимаешь напряжение и стресс? — хм, голове одна пошлятина 
6897	2.0	зай, может ты спать ляжешь?
6898	0.0	как и мужчины, женщины чаще смотрят на других женщин, чем на мужчин.
6899	0.0	как-то так @ home? 
6900	1.0	давно хотела сказать
6901	2.0	все очень плохо.
6903	2.0	когда нечего сказать, приходится дерзить понты, кругом одни понты. понты - протезы счастья. а инвалидов обижать - грех.
6904	0.0	уходя гасите
6905	2.0	 чёртов т9
6906	1.0	 штормище?)
6907	2.0	на сицилии обезумевший осел искусал и затоптал насмерть хозяина
6908	0.0	подзатыльник это способ передачи информации из поколения в поколение.
6909	0.0	а на крыльце мы с пашей встретили бэггинса и захара и искали вместе с ними третью звезду.
