id	sent	text
726	1	если начинать своё утро под музыку этой булочки с корицей, день по-определению должен стать отличным 🎧 https://t.co/QQu6FgU176
2950	0	@kvito4ka8 С Днем рождения,дорогая!Пусть солнышко в душе твоей никогда не угасает!За твое здоровье-дзынь!!!Будь сча… https://t.co/EuPDvBRbbW
2152	0	RT @danstkirs: Доброе утро, мои любимые котики!!! 🐱🐱🍀🍁🍂🌷⭐️🌞☀️✨Сегодня воскресенье!!! Ну с утра по грамульке. https://t.co/ErvclIDpSW
33	1	Пустяк, если мы никак не сможем быть вместе, пусть так, надеюсь к лучшему ведь есть эта песня🎧🎶🎶🎶
573	0	@lianebo18 @blue_night17 @BelOpasn @_li_ce @let_your_self @RoraAver @Ananas_Kir_ @JustBadDude @_nightlover_ @b_lacksta_r Спасибо, и тебе ☀️
1198	1	О, клип @norimyxxxo, день удался..🎧
1527	1	О том,что в мире где нас растили так много гнили,так мало мира,но я буду сильна😻🎧
432	1	Нүд чинь хайр харуулна  🎤🎧🎼🎹🎷🎺🎸🎻
1562	1	RT @ivanovo_er: 🎧Об итогах девятилетней работы @ROP37 и проекте #СкораяСоциальнаяПомощь сегодня в 17.00 на @ivanovo_106_7fm расскажет Екате…
35	1	RT @_belka_strelka: Добрый вечер, друзья! С пятницей вас! 😊🎼🎧https://t.co/7Ucwi6VrZh
815	0	@YanReyzen Пёрфект ☀️🍉
919	1	Проведи меня до дома, мы знакомы, даю сто, мы. Комом в горле застрянут, день был слишком натянут. 🎵🎶🎙🎤🎧🎬
624	1	Молодость вспомню🎧😁 https://t.co/GYS5DYa134
1134	1	Терзаешь сердце зачем? Оно страдая молчит, но любит так самоотверженно 😞🎧
1028	1	В плейлисте играет ОК|ЛСП. ОБОЖАЮ! 🎧🎵🎶
3816	0	Доброе утро☀️ Удачи 🔥
3847	0	@kostep97 С дэрээшкой Стеееп ☀️😊👏🏻
3403	0	доброе утро,лента☀️
1871	0	Пусть все будет хорошо ☀️
493	0	@420When не надо ненависти 😶😔✨🌟☀️🌿
335	0	RT @AlferovaYulya: Нам бы ещё немного тёплой осени, хотя бы  на пару дней 🍂 ☀️ https://t.co/TVxFLxhXuC
472	1	Надеюсь все получится, в эти выходные. 🙈🗣🗣🎤🎧
2852	0	@marwoood и тебе кать☀️
943	0	ВСЕМ ПРИВЕТИК!!!!;))))☀️☀️☀️☀️🤗🤗🤗🤗☀️☀️☀️☀️🤗🤗🤗🤗 https://t.co/b2hGLpArzC
671	1	🎧Я веду себя так, как будто мне не жаль, но все ещё хочу к тебе 🎧
3778	0	Доброе утро, лента, прекрасного дня 🐰🌸☀️ https://t.co/6amXbrwStN
421	0	RT @prevozmogai: слава: мирон янович, окси, мироша, оксимироша, оксимирошкин. я: ☺️🌸✨☀️🌈💕💖🌠🍭🌷🙏🏻
3513	0	RT @Nata27Best: Осеннее солнце.🍁☀️🍁 https://t.co/idUmOriW9R
574	1	"🎧завтра в ""Ракете"" в 19:00 в рамках #BeatWeekend будет идти драма - ""Все эти бессонные ночи""➡https://t.co/0chXdvOzLz https://t.co/87a5CWAvou"
1815	0	утра ☀️
702	1	Я знаю,что счастье не в бабках, поверь.. Ведь нам и горизонта хватит вполне 😻😻😻🎧
169	1	Беспроводные bluetooth наушники 🎧 за 6$. Тут и добавить то нечего. Звук а-ля Harman Kardon конечно ждать не стоит,… https://t.co/bQTLajOjXw
1363	1	Я надену белье с кружевами. Твои руки тянутся к телу.  Прижмись ко мне ближе,  Поцелуй ниже. Я этого давно ,так, хотела😍🎧❤
285	1	RT @Yla641: Отпусти и забудь , что прошло уже не вернуть  Отпусти и забудь , новый день укажет путь💕🎧
1393	1	RT @TuMburuSss: ❗️MAX RT &amp; FAV❗️ Друзья, свершилось! Трек в сети 👉🏻https://t.co/egHLFunHGj Приятного прослушивания🎧 #irkrap #rap #hiphop #t…
834	1	Кто не знает Любочку? Любу знают всееее 🎧
193	1	На метро уселся, как в карету; В стенах из бетона свихнусь конкретно🎧🎶 https://t.co/DcWE5jhu5E
2598	0	@BorisTrofimov1 Красота! Хорошего дня!☀️
916	0	@byzbcbYjvZKFOkv Спасибо огромное 💋☀️
804	1	Давай про все забудем 😍🎧
2775	0	В мире идеальной реальности, что разумно, то и естественно☀️ #idealreality #идеальнаяреальность https://t.co/qUrtPBxQaU
593	1	с любимыми не расставайтесь🎧💔
1368	1	@neudivili @U054Zq1oKpI7INv @taiga22075 @SteinbahElen @tapoher @kerf59 класс. ты молодец...😊🎧🎼 многие не так мне говорят...
1546	0	@MissCaffeinn Тёплой ночи ☀️💛
3189	0	Не пропустите большой грузинский праздник в ботаническом саду 🌿🌸☀️ https://t.co/nv3Z2Xx7HN
1900	0	RT @Bgmirin: @Vikity281280 Пой почаще ☀️🎶 )!! Доброе самое утро, Вика ))) https://t.co/8MFBZZThqz
1555	1	Вкусненько 🎧🎼 #новыйрэп #любимые https://t.co/5bmxkc7qKf
1506	1	☝️👉@iamgeegun и samoylovaoxana - Больше чем жизнь🎧🎶🎶 Очень классная песня https://t.co/LBbvssh9NO
74	0	RT @danstkirs: Доброго субботнего утра, мои любимые фолловеры!💋🐱🐱🐱🌳🌻🌺🍀🌹🍁🌷🌞☀️🌟✨ https://t.co/K4xgevXgfG
2172	0	RT @Zsuuzsaa: ДОБРОГО УТРА ВСЕМ! ПРЕКРАСНОГО НАСТРОЕНИЯ! 🍁😊☕️☀️ https://t.co/J5GYvbSqxQ
1316	1	Послушай мой совет в формате mp3, Не жди пока состаришься скорей умри. Жаль что твои родители не чайлдфри, Гори в аду, В аду гори👿🎧
26	0	такие солнышки😍☀️ https://t.co/RZSvHEXEM7
1452	1	Мне нравится 🎧💕 https://t.co/S1ct0XPk9d
1132	1	Я забегаю в бар,ловлю на себе дам,но все еще хочу к тебе .Я веду себя так,как- будто мне не жаль,но все еще хочу к тебе🎶🎧💜
641	1	⏩➖ 🎵 ➖ 🎧 https://t.co/3mX9rnShw0 преко @youtube
145	0	RT @dezzasskin: @pasza_ с днём рождения ☀️ Расти большим и умным ☝🏼✨счастья 🌞
986	1	ЛАЙФ, когда песня играет на полную в наушниках.🎧
1869	0	Что ж ..С днём рождения me☀️
551	0	доброе утро, сладкие ☀️  желаю вам отличного дня и прекрасного настроения 💕  как вам спалось?  лично мне ужасно 😒… https://t.co/xmMht7ZKll
3670	0	RT @katerina_td: Андрей солнышко☀️
701	1	В школьное время под осенние дожди слушал T.Nevergreen - Since you've been gone, а под весенние Байтерек - Сен 🎧
502	1	Я закрываю глаза и прибавляю громкость🎧🎶
126	1	Доброе утро милые и добрые #lpgang друзья !😊👋😙😙😙💕💕💕 Всем чудесной и радужной Пятницы! Good morning !Happy and color… https://t.co/706YGAZnK3
2026	0	@WolfhardMyLove Не простудись!☀️
366	1	Песня @Gagaraofficial обезоружена на репите целый день🎧🔁  превзошла мои ожидания 👏🏼 Полина вернулась))) #полинагагарина #обезоружена
338	1	Как же долго я искал эту песню 🎧 https://t.co/ePguWfstSJ
379	0	@nasta_win как прияятно☀️😋
1319	1	Планирую чем занятся на выходные 😇🎧 Посоветуйте фильм (сериал)  Или может игру на телефоне 〽📲
393	1	Саундтрек #Splatoon2 издадут @ 2️⃣x#CD. 🎧 Первый тираж будет идти с бонусным 🎸 медиатором в стилистике игры. 🎟… https://t.co/Y9PMkrvsbt
606	0	RT @typoanapa: Фотография, которую обязан иметь каждый 😁#доброеутро☀️ https://t.co/lppmss18mM
3799	0	Доброе утро котята 🐱☀️ Удачного дня и хорошего настроения😚☺️ Люблю❤️😍😘 https://t.co/LmWWvtcSPE
952	1	RT @skblifestylez: #DIGITALRAGE 💿🎸🎧🔌🎙💿  РАСПРОСТРАНЯЙТЕ ВЕЗДЕ! 📱⚡️🤩
1414	1	Позволь всего лишь прикоснуться к тебе своим взглядом 🎧
2937	0	RT @YourKostroma: Доброе утро люди добрые ☀️ https://t.co/Xz9VTUfRWf
675	1	- Я похожа на свои наушники 🎧!  - Снова запуталась? - Да
1332	1	@smailik879 Спасибо Тотоша...🎧🎼 https://t.co/lgHfdQIyg8
955	1	RT @SweetPorn69: Ждешь в глазах моих печаль ? Прошло , не мечтай Знаю любишь его, и тебя мне жаль 😻🎧
1174	1	@cwmpawdau 🎧Скриптонит — локоны.
1284	1	RT @KartashovaP: я видел все ее припадки, а ты точно нет🎧😍
1643	0	@nastassiabshk такая зайка 💕😍 Приятно вернуться в универ после больничного ☀️ https://t.co/jYaH8GzQIK
351	0	☀️ Демократия для чайников. https://t.co/NCImoQ4LV0 с помощью @YouTube
2875	0	С Днём Мира💕☀️🎉 https://t.co/Kx7WLlLYoA
1361	0	@spacemacarun_8 @_raccoo_n @teplotaotdushi @rero_ku @e_w_k_a_r @warmofmybody @molo4kkoo Доброе утро, солнце💛☀️
908	1	"Мне понравилось видео ""Релакс линия 🎧 Заказывай карту вместе со мной 👀 | ✨~"
136	0	@tchizh999 Люблю❤️, Солнце☀️, в том числе - и за это! Ты вообще - уникальная и неповторимая! ЧУВСТВУЮ И ЗНАЮ!💋💋💋 https://t.co/2CDosSi9VA
1419	1	RT @TuMburuSss: ❗️MAX RT &amp; FAV❗️ Друзья, свершилось! Трек в сети 👉🏻https://t.co/egHLFunHGj Приятного прослушивания🎧 #irkrap #rap #hiphop #t…
3708	0	Когда во всем Питере мрачно и веет осенней прохладой, над Hyundai Максимум светит солнце☀️ 🙌🏻 #hyundai… https://t.co/IfUDS9Dwfa
3767	0	.@SofiaMango7 no #Periscope: Доброе утро ☀️🌞 ☀️😃 https://t.co/89GIeMpokg
1069	1	RT @linga_lingaa: вот именно так , как на видео - улетает плохое настроение, когда рядом @Aprelushka 🖤🎧 https://t.co/LV0khV7BpP
445	1	🎧 Vesta Collide - Monster Blood  Это какая-то особенная ни на что ни похожая любовь 😞❤
3321	0	RT @uki_0122: #МХЗЭ, #МЗХ-ны үе үеийн ахмад ажилтнууддаа АХМАДЫН БАЯРЫН МЭНД ХҮРГЭЕ :) Номын үзэсгэлэн худалдаа хүн бүрт нээлттэй^^ 🤗☀️📚📗📙📘…
901	1	Интонация – Свет мой😍🎧
1290	1	Я снова в музыке🎧🎹
1131	0	RT @pljusha0105: С любовью💞💞💞Ваша Плюшка☀️☀️☀️ https://t.co/j9YsYxacW4
3516	0	RT @Nata27Best: Осеннее солнце.🍁☀️🍁 https://t.co/idUmOriW9R
714	0	@AlexRestr КАК ЭТО КРАСИВО 💔💔💔 И ПО НАШЕМУ 🖤☀️
575	1	@tat_alkash Не оправдывая водителя!! Все таки хочется сказать, что молодежь ужасно переходит дорогу, в ушах 🎧, на г… https://t.co/bHcmXhLy10
2378	0	RT @YourKostroma: Цирковые животные впервые почувствовавшие свободу ☀️ https://t.co/3zCgXyLdfK
2085	0	RT @sun_com7: ☀️Good morning ☀️   Всем прекрасного выходного дня ! Отдохните как следует 😊 https://t.co/yfAXmJGKxY
1167	1	Привет ,маленькая  Я все кайфы сегодня бросил 🎧😍
2377	0	RT @dilanstidiaZM: ~Два часа дня, а я только проснулась. Добрый день ☀️ https://t.co/SF42j6LNV4
2308	0	Верните яркое запоминающее лето ☀️🍉🍾 @ Kirishi https://t.co/GJ3vq7XXfh
1359	0	@lspolegi, мы с тобой, мы любим тебя 💙☀️ клип нереальный! Спасибо 🙏🏻
1235	1	Х#ӨглөөнийМэнд  🍂🍁 Гоё дуу сонсож, нойрноосоо хурдан сэрээрэй..🎧🎧🎧 Хамтдаа - Татар &amp; Маралжингоо https://t.co/ntGjLzC0fs
1437	1	Утро – ночь. Утро – ночь.  Ты наверно чья-то дочь, а я просто красивый торч.  🎧
1204	1	RT @TuMburuSss: ❗️MAX RT &amp; FAV❗️ Друзья, свершилось! Трек в сети 👉🏻https://t.co/egHLFunHGj Приятного прослушивания🎧 #irkrap #rap #hiphop #t…
317	1	Слушаю песни Эми Уайнхаус и отдыхаю после загруженного дня 😌🎧
1487	1	@lien_koko Он создаёт музыку, которая, в свою очередь, доводит до.. хм.. Гонконга? 🤣👍🎧 С трудом представляю хоть од… https://t.co/oy7eKYGqF7
2846	0	@esken_h Ачей ачарованье)☀️😊
1152	1	RT @DashenkoNina: Привет ,маленькая  Я все кайфы сегодня бросил 🎧😍
466	0	Я сценарист и я режиссёр 🗣☀️💖 https://t.co/lwqKR8D4Ja
1328	1	RT @petrovaforall: @smailik879 https://t.co/HvP5gZIyzZ  Тотоше...😊🎧🎼
2618	0	Самого доброго и прекрасного утра, друзья! Хорошего и доброго на события и новости всем нам дня! С Богом!))🙏🏻🙏🏻🙏🏻🌳🌳🌳🍃🍃🍃🌾🌾🌾🍏🍏🍏🍇🍒🍑🌻🌻🌻☀️☀️☀️🌿☘️
2509	0	#CrystalAuraBeach желает вам веселых выходных! 💦☀️😆✨ #бархатный #сезон #Турция #отели #CrystalHotels  📷 Александр Ш… https://t.co/UT0lomcdS0
1004	1	Все исчезло,мгновенно.Те моменты-бесценны, Но любовь,-утонула во лжи. Позабыты признания и слова-обещания, Ну что ж... Ты счастлива? Скажи!🎧
705	1	Пизжу песенки у Артёма💞🎶🎧
621	1	Я близко, как-никак.  Диалог на касаниях рук и губ; Диалог о желании забыться вместе...🎧
1413	0	Директора Орифлейм прилетели в Болгарию на конференцию Менеджеров🌹✈️✈️✈️☀️☀️☀️
384	1	Стоп игра и будь что будет. Победителей не судят. Боль моя - вулкан остывший. Ты теперь мой новый бывший.  🎧🎧🎧
764	1	Мне наверное единственной повезло с наушниками (они не запутываются) 🎧🎶
1013	0	Доброе утро! ☀️  Хорошего вам дня!
1261	1	Пролетаем мимо комет. Земного притяжения больше нет 🌒🎧
9	1	Гулять по улице с наушниками и классной музыкой, каефф🎤🎧🎶
2744	0	хэппи б-дэй, Холзи☀️🌈👏🏻 https://t.co/YHytirUmL7
68	1	как такое может быть, что тебя забыть, я не могу?🎧
1566	0	RT @Nata27Best: Осеннее солнце.🍁☀️🍁 https://t.co/idUmOriW9R
2908	0	@helenmustdie утречка☀️
2962	0	Кто ещё не проснулся?;) Пятница нас ждёт!;)))🤗🤗🤗🤗☀️☀️☀️☀️👍🏻👍🏻👍🏻👍🏻✌🏻✌🏻✌🏻✌🏻😍😍😍😍😃😄😃😄😀😉😀😉 https://t.co/ageaBpl8A4
720	1	Май лонлинесс ис килин ми а мас комфес ай стил билиф 🎧 #19YearsofBritney https://t.co/gqDkMqP1Aj
1171	1	Смотрите в #Periscope: Хорошего дня вам 🎧🔥🤚 https://t.co/ldsJxtSJAo
1969	0	поздравляю @aiti5h_ с днём рождения🎁 знайте, она очень добрый и светлый человек, который всегда прибежит на помощь… https://t.co/UsSoMt4Shr
1049	1	RT @_belka_strelka: Доброе утро, твиттерленд! Всем удачных выходных и замечательного настроения! 😊🎼🎧🌞https://t.co/mWqUVhwXRp
3215	0	https://t.co/9QhceD93w2  Яркая⭐️ и стильная виниловая наклейка!☀️ 100 грн с доставкой по всей Украине🌏 https://t.co/tuwCbxSxU5
214	1	@ValeriyaRay ...🐕+🎮+🎧+💩 = 🖤 нормас?
843	1	Заела🔥🎧🎶 https://t.co/9ccRs9wvZj
1288	1	я видел все ее припадки, а ты точно нет🎧😍
894	0	RT @Saharooook: С @aeroflot закатываем ☀️ https://t.co/7d3JZGRxEy
3076	0	RT @stomat1116: https://t.co/GM9Im7USXT Просыпайтесь :) ! Всем доброго утра и хорошего дня ☀️☀️☀️ https://t.co/EgU8WGFGjC
689	1	Треки, которые нужно слушать в наушниках 🎧... https://t.co/WDpvmX0IWV
1210	1	Тысячи причин и чувства были правдой😘🎧
645	0	Гадаа зун болж байна.☀️
73	0	RT @asurepin: @tchizh999 Люблю❤️, Солнце☀️, в том числе - и за это! Ты вообще - уникальная и неповторимая! ЧУВСТВУЮ И ЗНАЮ!💋💋💋 https://t.co…
3348	0	Доброе утро,пупс☀️ Спасибо, тебе тоже❤️ Люблю &lt;3 https://t.co/KS3VUEwZGP
1582	0	RT @zdraste_blyat: Отпустить человек - это первый шаг к счастью. Будь счастлив ☀️
253	1	RT @Wonderzine: Ждём новый альбом 13 октября 🎧 https://t.co/Y8wEhsveDM-
600	1	Как же мне этого нахватало ✨😻💃🏼🎧🎤🎸🎼🥁
972	0	Всем добра и мира!!🌼🌿🌼🌿🌼🌿🌼🌿☀️🌎☀️🌍☀️🌏☀️ https://t.co/NpZKkUfLb9
301	1	RT @Evgesha3254: Как же всё-таки любимая музыка поднимает настроение😆😳💜🎶🔥🔥🎶🎧🔝
219	0	@Vikity281280 Сладенького утра!;)))☀️☀️☀️☀️🤗🤗🤗🤗😄😄😄😄😃😃😃😃😉😉😉😉😁😁😁😁💐💐💐💐 https://t.co/BGCaoFPMrG
3447	0	RT @YourKostroma: Всем хорошего дня ☀️ https://t.co/S3La7OS3tL
1458	1	RT @ivanovo_er: 🎧Об итогах девятилетней работы @ROP37 и проекте #СкораяСоциальнаяПомощь сегодня в 17.00 на @ivanovo_106_7fm расскажет Екате…
724	1	Эй,когда станет легче?Чёрт,когда станет легче 🎧💕
327	1	👍🎧Хороший альбом: https://t.co/EUUwNwRnFC
993	1	Между нами любовь 🎧😍
3406	0	@It__your__dream Доброе утроо💛☀️
378	1	Я бы хотел путешествовать много...🎧
2097	0	RT @Shawn_Sasa: @passazhirgrusti @quiet_ghost_56 @kykysiikii @vorobychek_ @infamous__girl @Daily220 @antigerooy77 @youmisterbitch @romanova…
1168	1	Мне не нужны с неба звезды, даже Только твои губы шоколада слаже🎧
922	1	Всех причастных и сочувствующих - с праздником! 🎶✌🎉📼📻🎧🎤🎵🎼🎻🎹🎷🎸🎺📀#деньмузыки  #1октября @ Minsk,… https://t.co/oG1XdFb5dW
3465	0	пусть утро будет ясное☀️ а день прекрасный 😊для тебя любимка 💞
141	1	RT @fit4brain_com: Тихо, нежно, проникновенно.  Заслушаться можно – до мурашек 🎧 🎤 https://t.co/GlhZuECfu8
2863	0	@ValentinaSh7 Спасибо, Валентина! И хорошей пятницы вам!🍁☀️🍁☀️ https://t.co/8mBz8SbYJ0
733	1	Мөнхийн усыг би уруулнаас чинь амсая хайрт минь  Үнсэлтээрээ чи өглөө бүхэн сэрээгээч  🎧🎧
2133	0	@propitokha Доброе утречко ☀️
1203	1	RT @geemongolrapper: ӨглөөнийМэнд  Гоё дуу сонсож, нойрноосоо хурдан сэрээрэй..🎧🎧🎧 Хамтдаа - Big Gee ft: X-Vit  https://t.co/cj04diB3ph
1067	1	Так вышло,судьба наградила талантом 🎧
844	1	RT @akinshinak_: люблю долгие разговоры ночами💭 люблю большие вещи🤤 люблю уютные кофейни☕️ люблю дождь🌧 люблю грустную музыку🎧 а ещё до без…
1553	0	@polina_15_15 Солнышко☀️
937	0	@dauletiyarova Круто, мои поздравления ☀️
3907	0	Доброе утро💛 Наша обезьянка Абу отдыхает на солнышке ☀️🐒 https://t.co/mIfLBKG2hM
1090	1	проведи меня до дома, мы знакомы до истомы. комом в горле застряну - день был слишком натянут 🎧🎼
1402	1	RT @TuMburuSss: ❗️MAX RT &amp; FAV❗️ Друзья, свершилось! Трек в сети 👉🏻https://t.co/egHLFunHGj Приятного прослушивания🎧 #irkrap #rap #hiphop #t…
572	0	ДАНИИИИИИК 😊☀️💖 https://t.co/8Cz210bH1V
698	0	Намрын дунд сарын нэгээхэн сайхан өглөөний мэнд. Гүэ мөн сайхан өглөө еэ ☀️🇲🇳 https://t.co/lQn3wTaqoA
56	1	Самое прекрасное - это когда слушаешь музыку в наушниках..🎧 Закрыв глаза, я  просто отстраняюсь от проблемного мира и погружаюсь в свой..🌈💫
1941	0	Что может быть лучше душевного вечера с самой лучшим солнышком☀️💕🌸 @Aktemelka https://t.co/ptSDCjaV6r
3845	0	RT @tanya_believe: доброе утро лента.прекрасного и позитивного вам дня ☀️🌸 https://t.co/kexblXkDTe
3880	0	/7:35/ Я уже в школе, ибо к нулевому уроку.  ☀️Доброе утро☀️
541	1	От @_Hanna04  1.Осень🍁 2.Чёрный 3.Рэй Брэдбери 4.The Weekend🎧 5.Джони Депп 6.Кролик  7.Фэнтези 8.@_Hanna04  9.Кофе… https://t.co/ukBS7DCuaF
1140	1	Я веду себя так,как будто мне не жаль,но всё ещё хочу к тебе 💭🎧
3172	0	Немножко лета тебе в ленту ☀️   Jared Leto и его новая фотосессия для октябрьского #GQ - наша новая ❤️
1228	0	RT @lola_minions: котики, помогите вывести #ЛолаСосетВИнсту   очень вас люблю❤️ благодаря вам моя жизнь становится краше ☀️ https://t.co/O5…
630	1	От @SINTEZ_GAZ  Вторая попытка отправки 1.Друган назвал 2.Мы обычные медведи🐻 3.Валентин Стрыкало-бесполезно🎧 4.26.… https://t.co/nG9hv5O9OW
699	0	@l1zzka соболев уебок, а ты солнышко ☀️ я люблю тебя ❤️
325	1	"RT @danaketova: ""-Представь, нам 30 лет, у нас с тобой семья..  Ты будишь меня утром, чтобы никуда не опоздал""🎧💭"
3107	0	Спокойной ночи , сладкие 💕 сегодня болел 15новых читателей ☀️ люблю вас 💕знайте,что всегда можете ко мне обратится… https://t.co/MUvlI705Ek
1357	1	когда же там жизнь начнётся сначала? первый осенний холодок уже есть! 🎧: Sunrise Avenue… https://t.co/uRrZs8GvDm
2068	0	RT @lessliewish: у нас на улице Хосок - солнышко с радугой☀️🌈 #JHOPE #DNA5thWin https://t.co/XyLc2nwmd7
2736	0	Ищу тепло❣️☀️
1317	1	Евгений Замятин - Мы  🎧
1024	0	RT @danstkirs: Как мужикам с утра не нальёшь, так целый день и нет никого. Ну давайте, по пять грамм!😊🍁😋🐱🦊🍀🍂🌞☀️💥 https://t.co/BuOspU5m1G
1324	0	Доброе утро, солнышки ☀️ Удачного и радостного вам дня 😉👨‍❤️‍💋‍👨✨ https://t.co/44wCxyd1Af
1101	1	Включаю 🇨🇦🇷🇩🇮. 🇧 и иду спать   🎧🎶🎧🎶🎧🎶🎧🎶🎧🎶🎧🎶🎧🎶🎧
242	1	Утром спасает музыка в наушниках 🎧
152	1	RT @LinaaDeem: Мне придется убить себя Ведь только так ты будешь знать точно Что между нами ничего и никогда Уже не будет возможно #np  🎧мы…
377	1	О чём думаешь перед сном С кем делишь секреты Кто засыпает на твоём плече О чём молчишь оставляя мне Лишь звонки без ответа Где ты,где ты  🎧
2577	0	@Kamenskix Да...) Отличного дня!☀️
1836	0	Доброе утро милые ☀️✨
1600	1	"RT @WaiterMKD: Аууу колку ми е добра песнава ""Awake and alive"" од @skilletmusic  🎵🎵🎵🎵🎶🎶🎼🎵🎵🎵🎧🎤🎵🎵"
685	1	Самая модная😅😂😂🎧 https://t.co/KhOjz2fziU
1035	1	RT @kira_shokareva: Ведь нам с тобой вместе не плохо, по-моему, или мне показалось 🎧🙂
3510	0	Я не готова к такому жуткому холоду❄️ хочу в тепло☀️ а ещё лучше к океану без всяких забот🤗… https://t.co/KIffNK6uir
810	1	⏩⏩ 🎧https://t.co/xkRvCZhsH8 преко @youtube
525	1	Музыка лечит 😌🎧
830	1	@NikolaiBaskov Включаем МУЗ-ТВ!!! Смотрим прямо сейчас Дискотеку @muz_tv 2017  в Имеретинке!!! МУЗ-ТВ Онлайн https://t.co/xyrz1sAg5M 🎤🎧💃
2524	0	RT @_olio___: • доброе утро 🌈☀️  • как спалось?   • хорошего дня, люблю вас 💛💫💛 https://t.co/5L9LRQUPRd
3899	0	Доброе утро👋🏻☀️ Удачного дня и хороших оценок🤔😏
1868	0	"и солнце не в радость☀️ и пиво не в ""сладость""🍺 когда тебя нет😕...ЛЮБЛЮ❤️❤️"
2075	0	RT @lessliewish: ох я рада что Джину уже лучше☀️ #SEOKJIN #DNA5thwin https://t.co/GZquuzQHmJ
1532	1	если я не получу воздушный поцелуй, тебе будет видно, как я задыхаюсь🤤🎧
3866	0	И даже то,что быть не может ,однажды тоже может быть☀️
3118	0	RT @stomat1116: https://t.co/GM9Im7USXT Просыпайтесь :) ! Всем доброго утра и хорошего дня ☀️☀️☀️ https://t.co/EgU8WGFGjC
507	0	Прекрасный осенний день... 💧☀️🍃🏊 #CrystalFamilyResort 💦#CrystalHotels #отель #Белек #Турция 📷 @sania000939… https://t.co/0RqnXkLNmq
4	1	Мне бы стать сигаретой И развеяться пеплом по ветру Или просто лучиком света - и сиять, Но блядь, не верится в это🎧🎵
1574	1	Хочешь такой календарик?   Тогда жми 👍 Совсем скоро сможешь выиграть его в эфире NRJ Ukraine 🎧 https://t.co/R7Jl7sqIFY
3812	0	RT @zmeika9: И вот он,наконец-таки,зацветает впервые....😍 На улице сегодня солнышко,к обеду раскроется полностью и увижу цветок внутри.☀️😜👌…
840	0	RT @pianistkawlw: @donnarumata @zhuchenya2015 @anatolijfodorov @shimp93 @Djeihunbek @Alex_zhzhet @akutata1 @trofeevas @Mar_3_Mar @mocking_b…
1366	1	Это всё между нами. Разбуди меня,  Когда пройдет мимо этот чертов сентябрь. 🎶 🎧✨
831	1	Горячие руки на бёдрах холодной суки 🎧
1051	0	https://t.co/uNbvQkEgQ1 Доброго легкого ☀️🎈😗 https://t.co/1u6IECPnSn
116	1	Подписка на Apple Music – лучшее что случалось с моим айфоном. 🎧
3675	0	@mh100810 Ой, благодарю....😍😜🙌☀️ https://t.co/LAr6eSHoeZ
1503	1	@OfficialYJM Ингви, ты мой нежный лапочка!🍎🎧💘💏🎠💫💫
144	0	@LoginovaNata4 🌹☀️💗А ты - как солнышко, и светишь,  И греешь - душу, каждый раз,  Когда, хоть, чем-то, ты ответишь.… https://t.co/06nLuz3Wa8
1447	1	Топ-5 вакуумных Bluetooth-наушников до $100 🎧 Какие выбрать? | Обзор-сра... https://t.co/ukd01NDaN4
1180	0	всё пройдёт, а ты свети белым светом на моём пути. ты один меня согрел, лучик мой любимый, ЛХЧ ☀️
2620	0	@migraine_em доброе утро🌸☀️✨
1266	1	команда яндекс музыки, что насчет вас? 😊🎧 https://t.co/yHeP5LfG4o
2076	0	RT @lessliewish: у нас на улице Хосок - солнышко с радугой☀️🌈 #JHOPE #DNA5thWin https://t.co/XyLc2nwmd7
545	1	@EdvardAteva Мне очень понравилось, ты молодец! Ненужно сдаваться, нужно добиваться цели)👏🏾✊🏾 У клипа очень глубокий смысл, я в восторге)😻🎧
1533	1	"@noobdoc ""Marriot с меня худеет, трижды место преступления""🎧"
2599	0	@JustOneLiv Доброе, солнце☀️ Хорошего дня💛
2320	0	RT @marryyapplepie: @PolinapLeman Ты солнышко💛☀️☀️☀️сладких снов❤️
2427	0	RT @Katharin_Aurora: @Dew21Lana @faithtrusthope7 @AlexaThirel @Nataliya_Le @Pavelulybkin @MarekStpie4 @CristinPereyra @Eagleeye47 @Martinet…
1017	1	Настала пора теплых свитеров  Sweater Weather 🎶🎧
1591	1	Что то новенькое 🎼🎧 @norimyxxxo https://t.co/L8aFVdsXvn
1286	1	не хочу к врачу. я чуть не поцарапала себя.  ведь эта аллергия.  вот так негативные книжки влияют но надо сдать тест. меня спасёт музыка😍😌🎧
217	1	Не могу простить, не смогла остановить, остаться здесь или вернуться? Мне нужно решить.🎧🎼 https://t.co/wgbMKKu4iK
873	1	Что делать , когда нет света ? Правильно, играть в захват мира 😈 и слушать атмосферную музыку🎧🎼 https://t.co/VI1J81ACin
595	1	https://t.co/sXjDsVX8kl Не являюсь фаном ЛСП, но эт вышка🎧🔥🔥🔥
1059	1	RT @linga_lingaa: вот именно так , как на видео - улетает плохое настроение, когда рядом @Aprelushka 🖤🎧 https://t.co/LV0khV7BpP
2772	0	Заботься о себе лучше, солнышко ☀️ Арми волнуются за тебя  #kpop #BTS #Army #JHOPE #DNA4thWin #BTSFORAAA https://t.co/37GQmQQTrL
990	0	RT @MahiMarianna: Желаю вам счастья без всяких условий:  без скобок, кавычек, пробелов и точек.  Желаю вам утра, пропахшего солнцем☀️ https…
401	0	Оххххх...Найл ты просто солнышко)☀️ https://t.co/r7D7rJoYbD
